original_filename,augmented_filename,augmentation_type,parameters
0000367_03000_d_0000233.jpg,0000367_03000_d_0000233_blur.jpg,blur,{'kernel_size': 11}
0000367_03000_d_0000233.jpg,0000367_03000_d_0000233_dark.jpg,dark,"{'alpha': 0.8, 'beta': -16}"
0000367_03000_d_0000233.jpg,0000367_03000_d_0000233_bright.jpg,bright,"{'alpha': 1.17, 'beta': 59}"
0000367_03000_d_0000233.jpg,0000367_03000_d_0000233_lowcontrast.jpg,lowcontrast,"{'alpha': 0.59, 'mean': np.float64(157.19)}"
0000367_03000_d_0000233.jpg,0000367_03000_d_0000233_noise.jpg,noise,{'sigma': 10}
0000367_03500_d_0000234.jpg,0000367_03500_d_0000234_original.jpg,original,{}
0000367_03500_d_0000234.jpg,0000367_03500_d_0000234_blur.jpg,blur,{'kernel_size': 7}
0000367_03500_d_0000234.jpg,0000367_03500_d_0000234_dark.jpg,dark,"{'alpha': 0.86, 'beta': -20}"
0000367_03500_d_0000234.jpg,0000367_03500_d_0000234_bright.jpg,bright,"{'alpha': 1.13, 'beta': 80}"
0000367_03500_d_0000234.jpg,0000367_03500_d_0000234_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(146.03)}"
0000367_03500_d_0000234.jpg,0000367_03500_d_0000234_noise.jpg,noise,{'sigma': 9}
0000367_05511_d_0000235.jpg,0000367_05511_d_0000235_original.jpg,original,{}
0000367_05511_d_0000235.jpg,0000367_05511_d_0000235_blur.jpg,blur,{'kernel_size': 13}
0000367_05511_d_0000235.jpg,0000367_05511_d_0000235_dark.jpg,dark,"{'alpha': 0.84, 'beta': -7}"
0000367_05511_d_0000235.jpg,0000367_05511_d_0000235_bright.jpg,bright,"{'alpha': 1.35, 'beta': 21}"
0000367_05511_d_0000235.jpg,0000367_05511_d_0000235_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(137.9)}"
0000367_05511_d_0000235.jpg,0000367_05511_d_0000235_noise.jpg,noise,{'sigma': 9}
0000368_00100_d_0000236.jpg,0000368_00100_d_0000236_original.jpg,original,{}
0000368_00100_d_0000236.jpg,0000368_00100_d_0000236_blur.jpg,blur,{'kernel_size': 15}
0000368_00100_d_0000236.jpg,0000368_00100_d_0000236_dark.jpg,dark,"{'alpha': 0.77, 'beta': -8}"
0000368_00100_d_0000236.jpg,0000368_00100_d_0000236_bright.jpg,bright,"{'alpha': 1.22, 'beta': 24}"
0000368_00100_d_0000236.jpg,0000368_00100_d_0000236_lowcontrast.jpg,lowcontrast,"{'alpha': 0.58, 'mean': np.float64(141.86)}"
0000368_00100_d_0000236.jpg,0000368_00100_d_0000236_noise.jpg,noise,{'sigma': 7}
0000368_00600_d_0000237.jpg,0000368_00600_d_0000237_original.jpg,original,{}
0000368_00600_d_0000237.jpg,0000368_00600_d_0000237_blur.jpg,blur,{'kernel_size': 21}
0000368_00600_d_0000237.jpg,0000368_00600_d_0000237_dark.jpg,dark,"{'alpha': 0.75, 'beta': -6}"
0000368_00600_d_0000237.jpg,0000368_00600_d_0000237_bright.jpg,bright,"{'alpha': 1.18, 'beta': 58}"
0000368_00600_d_0000237.jpg,0000368_00600_d_0000237_lowcontrast.jpg,lowcontrast,"{'alpha': 0.36, 'mean': np.float64(147.83)}"
0000368_00600_d_0000237.jpg,0000368_00600_d_0000237_noise.jpg,noise,{'sigma': 10}
0000368_01200_d_0000238.jpg,0000368_01200_d_0000238_original.jpg,original,{}
0000368_01200_d_0000238.jpg,0000368_01200_d_0000238_blur.jpg,blur,{'kernel_size': 17}
0000368_01200_d_0000238.jpg,0000368_01200_d_0000238_dark.jpg,dark,"{'alpha': 0.89, 'beta': -16}"
0000368_01200_d_0000238.jpg,0000368_01200_d_0000238_bright.jpg,bright,"{'alpha': 1.4, 'beta': 52}"
0000368_01200_d_0000238.jpg,0000368_01200_d_0000238_lowcontrast.jpg,lowcontrast,"{'alpha': 0.52, 'mean': np.float64(164.3)}"
0000368_01200_d_0000238.jpg,0000368_01200_d_0000238_noise.jpg,noise,{'sigma': 10}
0000368_02200_d_0000240.jpg,0000368_02200_d_0000240_original.jpg,original,{}
0000368_02200_d_0000240.jpg,0000368_02200_d_0000240_blur.jpg,blur,{'kernel_size': 13}
0000368_02200_d_0000240.jpg,0000368_02200_d_0000240_dark.jpg,dark,"{'alpha': 0.77, 'beta': -12}"
0000368_02200_d_0000240.jpg,0000368_02200_d_0000240_bright.jpg,bright,"{'alpha': 1.28, 'beta': 29}"
0000368_02200_d_0000240.jpg,0000368_02200_d_0000240_lowcontrast.jpg,lowcontrast,"{'alpha': 0.34, 'mean': np.float64(142.5)}"
0000368_02200_d_0000240.jpg,0000368_02200_d_0000240_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000001.jpg,9999936_00000_d_0000001_original.jpg,original,{}
9999936_00000_d_0000001.jpg,9999936_00000_d_0000001_blur.jpg,blur,{'kernel_size': 19}
9999936_00000_d_0000001.jpg,9999936_00000_d_0000001_dark.jpg,dark,"{'alpha': 0.87, 'beta': -7}"
9999936_00000_d_0000001.jpg,9999936_00000_d_0000001_bright.jpg,bright,"{'alpha': 1.2, 'beta': 75}"
9999936_00000_d_0000001.jpg,9999936_00000_d_0000001_lowcontrast.jpg,lowcontrast,"{'alpha': 0.66, 'mean': np.float64(161.09)}"
9999936_00000_d_0000001.jpg,9999936_00000_d_0000001_noise.jpg,noise,{'sigma': 10}
9999936_00000_d_0000002.jpg,9999936_00000_d_0000002_original.jpg,original,{}
9999936_00000_d_0000002.jpg,9999936_00000_d_0000002_blur.jpg,blur,{'kernel_size': 17}
9999936_00000_d_0000002.jpg,9999936_00000_d_0000002_dark.jpg,dark,"{'alpha': 0.7, 'beta': -15}"
9999936_00000_d_0000002.jpg,9999936_00000_d_0000002_bright.jpg,bright,"{'alpha': 1.3, 'beta': 52}"
9999936_00000_d_0000002.jpg,9999936_00000_d_0000002_lowcontrast.jpg,lowcontrast,"{'alpha': 0.49, 'mean': np.float64(170.98)}"
9999936_00000_d_0000002.jpg,9999936_00000_d_0000002_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000003.jpg,9999936_00000_d_0000003_original.jpg,original,{}
9999936_00000_d_0000003.jpg,9999936_00000_d_0000003_blur.jpg,blur,{'kernel_size': 21}
9999936_00000_d_0000003.jpg,9999936_00000_d_0000003_dark.jpg,dark,"{'alpha': 0.66, 'beta': -8}"
9999936_00000_d_0000003.jpg,9999936_00000_d_0000003_bright.jpg,bright,"{'alpha': 1.3, 'beta': 35}"
9999936_00000_d_0000003.jpg,9999936_00000_d_0000003_lowcontrast.jpg,lowcontrast,"{'alpha': 0.39, 'mean': np.float64(166.11)}"
9999936_00000_d_0000003.jpg,9999936_00000_d_0000003_noise.jpg,noise,{'sigma': 10}
9999936_00000_d_0000004.jpg,9999936_00000_d_0000004_original.jpg,original,{}
9999936_00000_d_0000004.jpg,9999936_00000_d_0000004_blur.jpg,blur,{'kernel_size': 7}
9999936_00000_d_0000004.jpg,9999936_00000_d_0000004_dark.jpg,dark,"{'alpha': 0.66, 'beta': -5}"
9999936_00000_d_0000004.jpg,9999936_00000_d_0000004_bright.jpg,bright,"{'alpha': 1.34, 'beta': 73}"
9999936_00000_d_0000004.jpg,9999936_00000_d_0000004_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(165.84)}"
9999936_00000_d_0000004.jpg,9999936_00000_d_0000004_noise.jpg,noise,{'sigma': 12}
9999936_00000_d_0000005.jpg,9999936_00000_d_0000005_original.jpg,original,{}
9999936_00000_d_0000005.jpg,9999936_00000_d_0000005_blur.jpg,blur,{'kernel_size': 15}
9999936_00000_d_0000005.jpg,9999936_00000_d_0000005_dark.jpg,dark,"{'alpha': 0.78, 'beta': -17}"
9999936_00000_d_0000005.jpg,9999936_00000_d_0000005_bright.jpg,bright,"{'alpha': 1.27, 'beta': 76}"
9999936_00000_d_0000005.jpg,9999936_00000_d_0000005_lowcontrast.jpg,lowcontrast,"{'alpha': 0.41, 'mean': np.float64(164.78)}"
9999936_00000_d_0000005.jpg,9999936_00000_d_0000005_noise.jpg,noise,{'sigma': 10}
9999936_00000_d_0000006.jpg,9999936_00000_d_0000006_original.jpg,original,{}
9999936_00000_d_0000006.jpg,9999936_00000_d_0000006_blur.jpg,blur,{'kernel_size': 19}
9999936_00000_d_0000006.jpg,9999936_00000_d_0000006_dark.jpg,dark,"{'alpha': 0.74, 'beta': -8}"
9999936_00000_d_0000006.jpg,9999936_00000_d_0000006_bright.jpg,bright,"{'alpha': 1.12, 'beta': 55}"
9999936_00000_d_0000006.jpg,9999936_00000_d_0000006_lowcontrast.jpg,lowcontrast,"{'alpha': 0.38, 'mean': np.float64(160.03)}"
9999936_00000_d_0000006.jpg,9999936_00000_d_0000006_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000007.jpg,9999936_00000_d_0000007_original.jpg,original,{}
9999936_00000_d_0000007.jpg,9999936_00000_d_0000007_blur.jpg,blur,{'kernel_size': 9}
9999936_00000_d_0000007.jpg,9999936_00000_d_0000007_dark.jpg,dark,"{'alpha': 0.75, 'beta': -6}"
9999936_00000_d_0000007.jpg,9999936_00000_d_0000007_bright.jpg,bright,"{'alpha': 1.41, 'beta': 37}"
9999936_00000_d_0000007.jpg,9999936_00000_d_0000007_lowcontrast.jpg,lowcontrast,"{'alpha': 0.63, 'mean': np.float64(154.54)}"
9999936_00000_d_0000007.jpg,9999936_00000_d_0000007_noise.jpg,noise,{'sigma': 6}
9999936_00000_d_0000008.jpg,9999936_00000_d_0000008_original.jpg,original,{}
9999936_00000_d_0000008.jpg,9999936_00000_d_0000008_blur.jpg,blur,{'kernel_size': 11}
9999936_00000_d_0000008.jpg,9999936_00000_d_0000008_dark.jpg,dark,"{'alpha': 0.89, 'beta': -8}"
9999936_00000_d_0000008.jpg,9999936_00000_d_0000008_bright.jpg,bright,"{'alpha': 1.25, 'beta': 41}"
9999936_00000_d_0000008.jpg,9999936_00000_d_0000008_lowcontrast.jpg,lowcontrast,"{'alpha': 0.52, 'mean': np.float64(150.76)}"
9999936_00000_d_0000008.jpg,9999936_00000_d_0000008_noise.jpg,noise,{'sigma': 10}
9999936_00000_d_0000009.jpg,9999936_00000_d_0000009_original.jpg,original,{}
9999936_00000_d_0000009.jpg,9999936_00000_d_0000009_blur.jpg,blur,{'kernel_size': 11}
9999936_00000_d_0000009.jpg,9999936_00000_d_0000009_dark.jpg,dark,"{'alpha': 0.7, 'beta': -8}"
9999936_00000_d_0000009.jpg,9999936_00000_d_0000009_bright.jpg,bright,"{'alpha': 1.3, 'beta': 22}"
9999936_00000_d_0000009.jpg,9999936_00000_d_0000009_lowcontrast.jpg,lowcontrast,"{'alpha': 0.32, 'mean': np.float64(150.99)}"
9999936_00000_d_0000009.jpg,9999936_00000_d_0000009_noise.jpg,noise,{'sigma': 10}
9999936_00000_d_0000010.jpg,9999936_00000_d_0000010_original.jpg,original,{}
9999936_00000_d_0000010.jpg,9999936_00000_d_0000010_blur.jpg,blur,{'kernel_size': 21}
9999936_00000_d_0000010.jpg,9999936_00000_d_0000010_dark.jpg,dark,"{'alpha': 0.78, 'beta': -16}"
9999936_00000_d_0000010.jpg,9999936_00000_d_0000010_bright.jpg,bright,"{'alpha': 1.34, 'beta': 52}"
9999936_00000_d_0000010.jpg,9999936_00000_d_0000010_lowcontrast.jpg,lowcontrast,"{'alpha': 0.36, 'mean': np.float64(150.18)}"
9999936_00000_d_0000010.jpg,9999936_00000_d_0000010_noise.jpg,noise,{'sigma': 10}
9999936_00000_d_0000011.jpg,9999936_00000_d_0000011_original.jpg,original,{}
9999936_00000_d_0000011.jpg,9999936_00000_d_0000011_blur.jpg,blur,{'kernel_size': 11}
9999936_00000_d_0000011.jpg,9999936_00000_d_0000011_dark.jpg,dark,"{'alpha': 0.75, 'beta': -11}"
9999936_00000_d_0000011.jpg,9999936_00000_d_0000011_bright.jpg,bright,"{'alpha': 1.34, 'beta': 52}"
9999936_00000_d_0000011.jpg,9999936_00000_d_0000011_lowcontrast.jpg,lowcontrast,"{'alpha': 0.63, 'mean': np.float64(143.44)}"
9999936_00000_d_0000011.jpg,9999936_00000_d_0000011_noise.jpg,noise,{'sigma': 12}
9999936_00000_d_0000012.jpg,9999936_00000_d_0000012_original.jpg,original,{}
9999936_00000_d_0000012.jpg,9999936_00000_d_0000012_blur.jpg,blur,{'kernel_size': 15}
9999936_00000_d_0000012.jpg,9999936_00000_d_0000012_dark.jpg,dark,"{'alpha': 0.77, 'beta': -20}"
9999936_00000_d_0000012.jpg,9999936_00000_d_0000012_bright.jpg,bright,"{'alpha': 1.25, 'beta': 63}"
9999936_00000_d_0000012.jpg,9999936_00000_d_0000012_lowcontrast.jpg,lowcontrast,"{'alpha': 0.34, 'mean': np.float64(156.85)}"
9999936_00000_d_0000012.jpg,9999936_00000_d_0000012_noise.jpg,noise,{'sigma': 11}
9999936_00000_d_0000013.jpg,9999936_00000_d_0000013_original.jpg,original,{}
9999936_00000_d_0000013.jpg,9999936_00000_d_0000013_blur.jpg,blur,{'kernel_size': 15}
9999936_00000_d_0000013.jpg,9999936_00000_d_0000013_dark.jpg,dark,"{'alpha': 0.85, 'beta': -20}"
9999936_00000_d_0000013.jpg,9999936_00000_d_0000013_bright.jpg,bright,"{'alpha': 1.34, 'beta': 36}"
9999936_00000_d_0000013.jpg,9999936_00000_d_0000013_lowcontrast.jpg,lowcontrast,"{'alpha': 0.69, 'mean': np.float64(153.11)}"
9999936_00000_d_0000013.jpg,9999936_00000_d_0000013_noise.jpg,noise,{'sigma': 8}
9999936_00000_d_0000014.jpg,9999936_00000_d_0000014_original.jpg,original,{}
9999936_00000_d_0000014.jpg,9999936_00000_d_0000014_blur.jpg,blur,{'kernel_size': 7}
9999936_00000_d_0000014.jpg,9999936_00000_d_0000014_dark.jpg,dark,"{'alpha': 0.8, 'beta': -15}"
9999936_00000_d_0000014.jpg,9999936_00000_d_0000014_bright.jpg,bright,"{'alpha': 1.31, 'beta': 66}"
9999936_00000_d_0000014.jpg,9999936_00000_d_0000014_lowcontrast.jpg,lowcontrast,"{'alpha': 0.55, 'mean': np.float64(146.94)}"
9999936_00000_d_0000014.jpg,9999936_00000_d_0000014_noise.jpg,noise,{'sigma': 11}
9999936_00000_d_0000015.jpg,9999936_00000_d_0000015_original.jpg,original,{}
9999936_00000_d_0000015.jpg,9999936_00000_d_0000015_blur.jpg,blur,{'kernel_size': 11}
9999936_00000_d_0000015.jpg,9999936_00000_d_0000015_dark.jpg,dark,"{'alpha': 0.86, 'beta': -13}"
9999936_00000_d_0000015.jpg,9999936_00000_d_0000015_bright.jpg,bright,"{'alpha': 1.11, 'beta': 80}"
9999936_00000_d_0000015.jpg,9999936_00000_d_0000015_lowcontrast.jpg,lowcontrast,"{'alpha': 0.58, 'mean': np.float64(155.99)}"
9999936_00000_d_0000015.jpg,9999936_00000_d_0000015_noise.jpg,noise,{'sigma': 8}
9999936_00000_d_0000016.jpg,9999936_00000_d_0000016_original.jpg,original,{}
9999936_00000_d_0000016.jpg,9999936_00000_d_0000016_blur.jpg,blur,{'kernel_size': 7}
9999936_00000_d_0000016.jpg,9999936_00000_d_0000016_dark.jpg,dark,"{'alpha': 0.76, 'beta': -7}"
9999936_00000_d_0000016.jpg,9999936_00000_d_0000016_bright.jpg,bright,"{'alpha': 1.16, 'beta': 64}"
9999936_00000_d_0000016.jpg,9999936_00000_d_0000016_lowcontrast.jpg,lowcontrast,"{'alpha': 0.38, 'mean': np.float64(163.57)}"
9999936_00000_d_0000016.jpg,9999936_00000_d_0000016_noise.jpg,noise,{'sigma': 12}
9999936_00000_d_0000017.jpg,9999936_00000_d_0000017_original.jpg,original,{}
9999936_00000_d_0000017.jpg,9999936_00000_d_0000017_blur.jpg,blur,{'kernel_size': 7}
9999936_00000_d_0000017.jpg,9999936_00000_d_0000017_dark.jpg,dark,"{'alpha': 0.83, 'beta': -14}"
9999936_00000_d_0000017.jpg,9999936_00000_d_0000017_bright.jpg,bright,"{'alpha': 1.32, 'beta': 62}"
9999936_00000_d_0000017.jpg,9999936_00000_d_0000017_lowcontrast.jpg,lowcontrast,"{'alpha': 0.49, 'mean': np.float64(158.8)}"
9999936_00000_d_0000017.jpg,9999936_00000_d_0000017_noise.jpg,noise,{'sigma': 11}
9999936_00000_d_0000018.jpg,9999936_00000_d_0000018_original.jpg,original,{}
9999936_00000_d_0000018.jpg,9999936_00000_d_0000018_blur.jpg,blur,{'kernel_size': 17}
9999936_00000_d_0000018.jpg,9999936_00000_d_0000018_dark.jpg,dark,"{'alpha': 0.89, 'beta': -6}"
9999936_00000_d_0000018.jpg,9999936_00000_d_0000018_bright.jpg,bright,"{'alpha': 1.46, 'beta': 41}"
9999936_00000_d_0000018.jpg,9999936_00000_d_0000018_lowcontrast.jpg,lowcontrast,"{'alpha': 0.52, 'mean': np.float64(163.81)}"
9999936_00000_d_0000018.jpg,9999936_00000_d_0000018_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000019.jpg,9999936_00000_d_0000019_original.jpg,original,{}
9999936_00000_d_0000019.jpg,9999936_00000_d_0000019_blur.jpg,blur,{'kernel_size': 21}
9999936_00000_d_0000019.jpg,9999936_00000_d_0000019_dark.jpg,dark,"{'alpha': 0.7, 'beta': -13}"
9999936_00000_d_0000019.jpg,9999936_00000_d_0000019_bright.jpg,bright,"{'alpha': 1.21, 'beta': 39}"
9999936_00000_d_0000019.jpg,9999936_00000_d_0000019_lowcontrast.jpg,lowcontrast,"{'alpha': 0.39, 'mean': np.float64(174.72)}"
9999936_00000_d_0000019.jpg,9999936_00000_d_0000019_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000020.jpg,9999936_00000_d_0000020_original.jpg,original,{}
9999936_00000_d_0000020.jpg,9999936_00000_d_0000020_blur.jpg,blur,{'kernel_size': 15}
9999936_00000_d_0000020.jpg,9999936_00000_d_0000020_dark.jpg,dark,"{'alpha': 0.83, 'beta': -5}"
9999936_00000_d_0000020.jpg,9999936_00000_d_0000020_bright.jpg,bright,"{'alpha': 1.23, 'beta': 42}"
9999936_00000_d_0000020.jpg,9999936_00000_d_0000020_lowcontrast.jpg,lowcontrast,"{'alpha': 0.52, 'mean': np.float64(164.47)}"
9999936_00000_d_0000020.jpg,9999936_00000_d_0000020_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000021.jpg,9999936_00000_d_0000021_original.jpg,original,{}
9999936_00000_d_0000021.jpg,9999936_00000_d_0000021_blur.jpg,blur,{'kernel_size': 15}
9999936_00000_d_0000021.jpg,9999936_00000_d_0000021_dark.jpg,dark,"{'alpha': 0.68, 'beta': -8}"
9999936_00000_d_0000021.jpg,9999936_00000_d_0000021_bright.jpg,bright,"{'alpha': 1.46, 'beta': 45}"
9999936_00000_d_0000021.jpg,9999936_00000_d_0000021_lowcontrast.jpg,lowcontrast,"{'alpha': 0.63, 'mean': np.float64(160.86)}"
9999936_00000_d_0000021.jpg,9999936_00000_d_0000021_noise.jpg,noise,{'sigma': 7}
9999936_00000_d_0000022.jpg,9999936_00000_d_0000022_original.jpg,original,{}
9999936_00000_d_0000022.jpg,9999936_00000_d_0000022_blur.jpg,blur,{'kernel_size': 15}
9999936_00000_d_0000022.jpg,9999936_00000_d_0000022_dark.jpg,dark,"{'alpha': 0.66, 'beta': -18}"
9999936_00000_d_0000022.jpg,9999936_00000_d_0000022_bright.jpg,bright,"{'alpha': 1.24, 'beta': 48}"
9999936_00000_d_0000022.jpg,9999936_00000_d_0000022_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(161.95)}"
9999936_00000_d_0000022.jpg,9999936_00000_d_0000022_noise.jpg,noise,{'sigma': 12}
9999936_00000_d_0000023.jpg,9999936_00000_d_0000023_original.jpg,original,{}
9999936_00000_d_0000023.jpg,9999936_00000_d_0000023_blur.jpg,blur,{'kernel_size': 13}
9999936_00000_d_0000023.jpg,9999936_00000_d_0000023_dark.jpg,dark,"{'alpha': 0.7, 'beta': -12}"
9999936_00000_d_0000023.jpg,9999936_00000_d_0000023_bright.jpg,bright,"{'alpha': 1.47, 'beta': 64}"
9999936_00000_d_0000023.jpg,9999936_00000_d_0000023_lowcontrast.jpg,lowcontrast,"{'alpha': 0.41, 'mean': np.float64(169.47)}"
9999936_00000_d_0000023.jpg,9999936_00000_d_0000023_noise.jpg,noise,{'sigma': 6}
9999936_00000_d_0000024.jpg,9999936_00000_d_0000024_original.jpg,original,{}
9999936_00000_d_0000024.jpg,9999936_00000_d_0000024_blur.jpg,blur,{'kernel_size': 13}
9999936_00000_d_0000024.jpg,9999936_00000_d_0000024_dark.jpg,dark,"{'alpha': 0.71, 'beta': -13}"
9999936_00000_d_0000024.jpg,9999936_00000_d_0000024_bright.jpg,bright,"{'alpha': 1.36, 'beta': 23}"
9999936_00000_d_0000024.jpg,9999936_00000_d_0000024_lowcontrast.jpg,lowcontrast,"{'alpha': 0.34, 'mean': np.float64(175.14)}"
9999936_00000_d_0000024.jpg,9999936_00000_d_0000024_noise.jpg,noise,{'sigma': 10}
9999936_00000_d_0000025.jpg,9999936_00000_d_0000025_original.jpg,original,{}
9999936_00000_d_0000025.jpg,9999936_00000_d_0000025_blur.jpg,blur,{'kernel_size': 21}
9999936_00000_d_0000025.jpg,9999936_00000_d_0000025_dark.jpg,dark,"{'alpha': 0.68, 'beta': -16}"
9999936_00000_d_0000025.jpg,9999936_00000_d_0000025_bright.jpg,bright,"{'alpha': 1.1, 'beta': 55}"
9999936_00000_d_0000025.jpg,9999936_00000_d_0000025_lowcontrast.jpg,lowcontrast,"{'alpha': 0.69, 'mean': np.float64(173.85)}"
9999936_00000_d_0000025.jpg,9999936_00000_d_0000025_noise.jpg,noise,{'sigma': 7}
9999936_00000_d_0000026.jpg,9999936_00000_d_0000026_original.jpg,original,{}
9999936_00000_d_0000026.jpg,9999936_00000_d_0000026_blur.jpg,blur,{'kernel_size': 19}
9999936_00000_d_0000026.jpg,9999936_00000_d_0000026_dark.jpg,dark,"{'alpha': 0.81, 'beta': -5}"
9999936_00000_d_0000026.jpg,9999936_00000_d_0000026_bright.jpg,bright,"{'alpha': 1.29, 'beta': 32}"
9999936_00000_d_0000026.jpg,9999936_00000_d_0000026_lowcontrast.jpg,lowcontrast,"{'alpha': 0.6, 'mean': np.float64(179.43)}"
9999936_00000_d_0000026.jpg,9999936_00000_d_0000026_noise.jpg,noise,{'sigma': 9}
9999936_00000_d_0000027.jpg,9999936_00000_d_0000027_original.jpg,original,{}
9999936_00000_d_0000027.jpg,9999936_00000_d_0000027_blur.jpg,blur,{'kernel_size': 17}
9999936_00000_d_0000027.jpg,9999936_00000_d_0000027_dark.jpg,dark,"{'alpha': 0.72, 'beta': -19}"
9999936_00000_d_0000027.jpg,9999936_00000_d_0000027_bright.jpg,bright,"{'alpha': 1.46, 'beta': 25}"
9999936_00000_d_0000027.jpg,9999936_00000_d_0000027_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(170.09)}"
9999936_00000_d_0000027.jpg,9999936_00000_d_0000027_noise.jpg,noise,{'sigma': 8}
9999936_00000_d_0000028.jpg,9999936_00000_d_0000028_original.jpg,original,{}
9999936_00000_d_0000028.jpg,9999936_00000_d_0000028_blur.jpg,blur,{'kernel_size': 7}
9999936_00000_d_0000028.jpg,9999936_00000_d_0000028_dark.jpg,dark,"{'alpha': 0.88, 'beta': -15}"
9999936_00000_d_0000028.jpg,9999936_00000_d_0000028_bright.jpg,bright,"{'alpha': 1.27, 'beta': 73}"
9999936_00000_d_0000028.jpg,9999936_00000_d_0000028_lowcontrast.jpg,lowcontrast,"{'alpha': 0.37, 'mean': np.float64(174.01)}"
9999936_00000_d_0000028.jpg,9999936_00000_d_0000028_noise.jpg,noise,{'sigma': 5}
9999936_00000_d_0000029.jpg,9999936_00000_d_0000029_original.jpg,original,{}
9999936_00000_d_0000029.jpg,9999936_00000_d_0000029_blur.jpg,blur,{'kernel_size': 19}
9999936_00000_d_0000029.jpg,9999936_00000_d_0000029_dark.jpg,dark,"{'alpha': 0.85, 'beta': -15}"
9999936_00000_d_0000029.jpg,9999936_00000_d_0000029_bright.jpg,bright,"{'alpha': 1.47, 'beta': 75}"
9999936_00000_d_0000029.jpg,9999936_00000_d_0000029_lowcontrast.jpg,lowcontrast,"{'alpha': 0.67, 'mean': np.float64(157.16)}"
9999936_00000_d_0000029.jpg,9999936_00000_d_0000029_noise.jpg,noise,{'sigma': 5}
9999936_00000_d_0000030.jpg,9999936_00000_d_0000030_original.jpg,original,{}
9999936_00000_d_0000030.jpg,9999936_00000_d_0000030_blur.jpg,blur,{'kernel_size': 7}
9999936_00000_d_0000030.jpg,9999936_00000_d_0000030_dark.jpg,dark,"{'alpha': 0.72, 'beta': -17}"
9999936_00000_d_0000030.jpg,9999936_00000_d_0000030_bright.jpg,bright,"{'alpha': 1.47, 'beta': 41}"
9999936_00000_d_0000030.jpg,9999936_00000_d_0000030_lowcontrast.jpg,lowcontrast,"{'alpha': 0.41, 'mean': np.float64(167.17)}"
9999936_00000_d_0000030.jpg,9999936_00000_d_0000030_noise.jpg,noise,{'sigma': 12}
9999936_00000_d_0000031.jpg,9999936_00000_d_0000031_original.jpg,original,{}
9999936_00000_d_0000031.jpg,9999936_00000_d_0000031_blur.jpg,blur,{'kernel_size': 11}
9999936_00000_d_0000031.jpg,9999936_00000_d_0000031_dark.jpg,dark,"{'alpha': 0.86, 'beta': -6}"
9999936_00000_d_0000031.jpg,9999936_00000_d_0000031_bright.jpg,bright,"{'alpha': 1.21, 'beta': 71}"
9999936_00000_d_0000031.jpg,9999936_00000_d_0000031_lowcontrast.jpg,lowcontrast,"{'alpha': 0.35, 'mean': np.float64(164.82)}"
9999936_00000_d_0000031.jpg,9999936_00000_d_0000031_noise.jpg,noise,{'sigma': 7}
9999936_00000_d_0000032.jpg,9999936_00000_d_0000032_original.jpg,original,{}
9999936_00000_d_0000032.jpg,9999936_00000_d_0000032_blur.jpg,blur,{'kernel_size': 21}
9999936_00000_d_0000032.jpg,9999936_00000_d_0000032_dark.jpg,dark,"{'alpha': 0.81, 'beta': -15}"
9999936_00000_d_0000032.jpg,9999936_00000_d_0000032_bright.jpg,bright,"{'alpha': 1.11, 'beta': 41}"
9999936_00000_d_0000032.jpg,9999936_00000_d_0000032_lowcontrast.jpg,lowcontrast,"{'alpha': 0.62, 'mean': np.float64(154.01)}"
9999936_00000_d_0000032.jpg,9999936_00000_d_0000032_noise.jpg,noise,{'sigma': 8}
9999936_00000_d_0000033.jpg,9999936_00000_d_0000033_original.jpg,original,{}
9999936_00000_d_0000033.jpg,9999936_00000_d_0000033_blur.jpg,blur,{'kernel_size': 11}
9999936_00000_d_0000033.jpg,9999936_00000_d_0000033_dark.jpg,dark,"{'alpha': 0.8, 'beta': -8}"
9999936_00000_d_0000033.jpg,9999936_00000_d_0000033_bright.jpg,bright,"{'alpha': 1.43, 'beta': 52}"
9999936_00000_d_0000033.jpg,9999936_00000_d_0000033_lowcontrast.jpg,lowcontrast,"{'alpha': 0.43, 'mean': np.float64(170.66)}"
9999936_00000_d_0000033.jpg,9999936_00000_d_0000033_noise.jpg,noise,{'sigma': 11}
9999936_00000_d_0000034.jpg,9999936_00000_d_0000034_original.jpg,original,{}
9999936_00000_d_0000034.jpg,9999936_00000_d_0000034_blur.jpg,blur,{'kernel_size': 9}
9999936_00000_d_0000034.jpg,9999936_00000_d_0000034_dark.jpg,dark,"{'alpha': 0.7, 'beta': -16}"
9999936_00000_d_0000034.jpg,9999936_00000_d_0000034_bright.jpg,bright,"{'alpha': 1.29, 'beta': 79}"
